punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
identical,1,pun,-55.5725580109,-45.9323027025,15.517565072,3.8158224,0.546377643292,0.453622356708,0.688839219226,0.553730895558,1.94357823523,prophet;atheism;organization,prophet;non;organization
identical,2,pun,-48.1642020516,-44.5054206287,16.381782822,3.181660829,0.999943321345,5.66786546582e-05,0.00061088733148,0.159565302359,1.5747770701,pi;circumference,pi;circumference;large
identical,3,pun,-80.7211367315,-70.5440892878,18.29803952,2.055563493,0.243653382172,0.756346617828,0.555254645062,1.30755477162,2.88537201234,knead;bakers;bread;recipes,knead;basis;trade
identical,4,pun,-66.9611258978,-54.8936247977,15.101453782,5.232276015,3.89240450315e-05,0.999961075955,0.00043415408504,2.23548504125,3.6254136089,oar;rower,oar;choose;either;indecisive;not
identical,5,pun,-48.8691416779,-43.9778085583,16.905232365,3.4039662,0.998106829966,0.0018931700342,0.0137606112851,0.850964421458,2.20457618849,tiers;cake;wedding,tiers;emotional;wedding
identical,6,pun,-53.669367562,-45.6542754018,17.874043941,2.015508465,0.999843499504,0.000156500495595,0.00152781623254,0.582802175615,1.99350903189,poll;conduct;decided;flag,poll;flag
identical,7,pun,-37.0015478584,-33.1612244761,15.766698952,6.363772738,0.862662330251,0.137337669749,0.400100990685,1.06422881615,2.30613935515,bored;meetings,bored;chairman;executive;meetings
identical,8,pun,-31.7233363621,-36.884156223,14.360502071,1.406439372,0.999999998002,1.99820906253e-09,4.20243637989e-08,0.292388879969,1.70487448912,greece,greece;donuts
identical,9,pun,-65.4671181338,-63.0512938639,15.075129018,2.632681794,0.992667814127,0.00733218587254,0.0433464641912,0.395673462229,1.8235191119,sine;trigonometry,sine;prayed;trigonometry
identical,10,pun,-65.3733650373,-60.9916558549,17.418469023,3.185820168,0.999968722372,3.1277627553e-05,0.000355707692249,0.262546317044,1.68613530206,principal;just;school,principal;disliked;just;school
identical,11,pun,-48.4234883894,-47.0460509556,17.498376887,1.032854519,0.999999999577,4.23011536873e-10,9.5531324857e-09,0.747613094701,2.27215871367,cd;music;stores,cd
identical,12,pun,-63.1943232485,-50.7792502833,14.482227369,1.009522543,0.0866969730469,0.913303026953,0.294828470874,0.79203252087,2.24365303631,hare;magician,hare;pulled
identical,13,pun,-83.6915822363,-76.6260536817,13.095780725,0.135570693,0.914775971244,0.0852240287562,0.291346433498,0.446089764929,1.86299264881,knotty;sapling,knotty;admonished;young
identical,14,pun,-55.0026610144,-44.9614271094,15.816605134,3.974704526,0.121500903079,0.878499096921,0.369904807763,0.939071733998,2.25915465326,taut;rope,taut;learn;tricks
identical,15,pun,-64.3722324599,-62.5100921939,15.707015052,1.274348492,0.999977795723,2.2204276726e-05,0.000260127865553,0.627671895891,2.08973220693,marx;class;communism,marx;class
identical,16,pun,-62.6540933699,-55.5556391878,14.409861159,1.762672384,0.980488627386,0.0195113726139,0.0961313233755,0.287178976551,1.6974669644,hi;people,hi;waves
