punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
identical,1,pun,-55.5725580109,-45.9323027025,15.517565072,1.8158224,0.898989361032,0.101010638968,0.327297916681,1.38854466513,9.41354703459,prophet,non;organization
identical,2,pun,-48.1642020516,-44.5054206287,16.381782822,1.181660829,0.999992329002,7.67099772215e-06,9.80204694175e-05,1.00357605958,9.01583148077,pi;circumference,circumference
identical,3,pun,-80.7211367315,-70.5440892878,18.29803952,0.055563493,0.704172510373,0.295827489627,0.607287380105,2.24788056767,10.3254376293,knead;bakers;bread;recipes,
identical,4,pun,-66.9611258978,-54.8936247977,15.101453782,3.232276015,0.000287540444504,0.999712459555,0.00263214616266,3.09437059326,11.1666212071,oar;rower,choose;either;indecisive
identical,5,pun,-48.8691416779,-43.9778085583,16.905232365,1.4039662,0.9997433672,0.000256632799736,0.00237840502719,1.72362807385,9.67747779404,tiers;cake,emotional;wedding
identical,6,pun,-53.669367562,-45.6542754018,17.874043941,0.015508465,0.999978817095,2.11829053784e-05,0.000249159803594,1.46107985328,9.44379030463,poll;conduct;decided;flag,flag
identical,7,pun,-37.0015478584,-33.1612244761,15.766698952,4.363772738,0.978908761063,0.0210912389366,0.102256168418,1.94258860955,9.88821127396,bored,chairman;executive;meetings
identical,8,pun,-31.7233363621,-36.884156223,14.360502071,-0.593560628,0.99999999973,2.70428189911e-10,6.22823550409e-09,1.12594154454,9.14916131139,greece,donuts
identical,9,pun,-65.4671181338,-63.0512938639,15.075129018,0.632681794,0.999001365322,0.000998634678246,0.00789782423627,1.21784689215,9.25408520924,sine;trigonometry,trigonometry
identical,10,pun,-65.3733650373,-60.9916558549,17.418469023,1.185820168,0.999995766919,4.23308106609e-06,5.66072081297e-05,1.13099157928,9.15246791013,principal;school,just;school
identical,11,pun,-48.4234883894,-47.0460509556,17.498376887,-0.967145481,0.999999999943,5.7248386176e-11,1.40737259759e-09,1.67116086353,9.71282371433,cd;music;stores,
identical,12,pun,-63.1943232485,-50.7792502833,14.482227369,-0.990477457,0.412255565207,0.587744434793,0.677668984355,1.63701935219,9.66785807183,hare;magician,pulled
identical,13,pun,-83.6915822363,-76.6260536817,13.095780725,-1.864429307,0.987548638476,0.0124513615243,0.0669842611308,1.25211274205,9.27224376509,knotty,
identical,14,pun,-55.0026610144,-44.9614271094,15.816605134,1.974704526,0.505426490892,0.494573509108,0.693088285797,1.77405062231,9.77592893584,taut;rope,learn
identical,15,pun,-64.3722324599,-62.5100921939,15.707015052,-0.725651508,0.99999699492,3.00507977506e-06,4.12152849772e-05,1.49694164641,9.4981216596,marx;class;communism,class
identical,16,pun,-62.6540933699,-55.5556391878,14.409861159,-0.237327616,0.997314109756,0.00268589024401,0.0185820600959,1.12523413268,9.14259694094,hi,waves
identical,17,pun,-68.4160268927,-65.6569639341,12.345791123,1.908966062,0.837481212704,0.162518787296,0.443823100391,1.71524451636,9.73374476204,daze,school;time
identical,18,pun,-39.7539895766,-34.8302237153,15.632094459,0.92885634,0.999846956682,0.000153043318067,0.0014974849479,1.59540764868,9.60833281912,prose;authors,cons
identical,19,pun,-60.1693439375,-47.4677716662,16.487317621,-1.142290669,0.990430035273,0.00956996472729,0.0540159953646,1.62848357262,9.67288754973,plane;flying,
identical,20,pun,-81.9501094351,-77.8135305035,13.314419694,-3.854750176,0.999997383166,2.61683411514e-06,3.62524265952e-05,1.29341239662,9.33714554439,dam;beaver,
identical,21,pun,-30.0531808142,-24.50852725,16.815201833,-0.971846936,0.999991864574,8.13542577849e-06,0.000103476745476,1.29304360044,9.28939442561,hertz;computer,
identical,22,pun,-33.0534133602,-32.6045298702,18.851312495,-0.226089049,0.99999999663,3.36973865402e-09,6.91080515328e-08,1.48822514691,9.52553292408,role;actors;movie,movie
