punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
identical,1,pun,-55.5725580109,-45.9323027025,13.517565072,1.8158224,0.546377643292,0.453622356708,0.688839219226,1.11993928018,6.7085188764,prophet;atheism;organization,non;organization
identical,2,pun,-48.1642020516,-44.5054206287,14.381782822,1.181660829,0.999943321345,5.66786546582e-05,0.00061088733148,0.725773686982,6.33971771126,pi;circumference,circumference;large
identical,3,pun,-80.7211367315,-70.5440892878,16.29803952,0.055563493,0.243653382172,0.756346617828,0.555254645062,1.87376315624,7.65031265351,knead;bakers;bread;recipes,basis;trade
identical,4,pun,-66.9611258978,-54.8936247977,13.101453782,3.232276015,3.89240450315e-05,0.999961075955,0.00043415408504,2.80169342587,8.39035425007,oar;rower,choose;either;indecisive;not
identical,5,pun,-48.8691416779,-43.9778085583,14.905232365,1.4039662,0.998106829966,0.0018931700342,0.0137606112851,1.41717280608,6.96951682966,tiers;cake;wedding,emotional;wedding
identical,6,pun,-53.669367562,-45.6542754018,15.874043941,0.015508465,0.999843499504,0.000156500495595,0.00152781623254,1.14901056024,6.75844967306,poll;conduct;decided;flag,flag
identical,7,pun,-37.0015478584,-33.1612244761,13.766698952,4.363772738,0.862662330251,0.137337669749,0.400100990685,1.63043720077,7.07107999631,bored;meetings,chairman;executive;meetings
identical,8,pun,-31.7233363621,-36.884156223,12.360502071,-0.593560628,0.999999998002,1.99820906253e-09,4.20243637989e-08,0.858597264592,6.46981513029,greece,donuts
identical,9,pun,-65.4671181338,-63.0512938639,13.075129018,0.632681794,0.992667814127,0.00733218587254,0.0433464641912,0.961881846853,6.58845975307,sine;trigonometry,prayed;trigonometry
identical,10,pun,-65.3733650373,-60.9916558549,15.418469023,1.185820168,0.999968722372,3.1277627553e-05,0.000355707692249,0.828754701667,6.45107594323,principal;just;school,disliked;just;school
identical,11,pun,-48.4234883894,-47.0460509556,15.498376887,-0.967145481,0.999999999577,4.23011536873e-10,9.5531324857e-09,1.31382147933,7.03709935484,cd;music;stores,
identical,12,pun,-63.1943232485,-50.7792502833,12.482227369,-0.990477457,0.0866969730469,0.913303026953,0.294828470874,1.35824090549,7.00859367748,hare;magician,pulled
identical,13,pun,-83.6915822363,-76.6260536817,11.095780725,-1.864429307,0.914775971244,0.0852240287562,0.291346433498,1.01229814955,6.62793328998,knotty;sapling,admonished;young
identical,14,pun,-55.0026610144,-44.9614271094,13.816605134,1.974704526,0.121500903079,0.878499096921,0.369904807763,1.50528011862,7.02409529442,taut;rope,learn;tricks
