punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
identical,1,pun,-55.5725580109,-45.9323027025,14.517565072,1.8158224,0.766033032724,0.233966967276,0.544025420702,1.11994685867,7.20851835077,prophet;atheism;organization,non;organization
identical,2,pun,-48.1642020516,-44.5054206287,15.381782822,1.181660829,0.999979148341,2.08516588699e-05,0.000245592227409,0.725781265467,6.83971718564,pi;circumference,circumference;large
identical,3,pun,-80.7211367315,-70.5440892878,17.29803952,0.055563493,0.466860377622,0.533139622378,0.690949100426,1.87377073473,8.15031212788,knead;bakers;bread;recipes,basis;trade
identical,4,pun,-66.9611258978,-54.8936247977,14.101453782,3.232276015,0.00010579944817,0.999894200552,0.00107427832369,2.80170100436,8.89035372444,oar;rower,choose;either;indecisive;not
identical,5,pun,-48.8691416779,-43.9778085583,15.905232365,1.4039662,0.999302707207,0.000697292792666,0.00576518643038,1.41718038457,7.46951630403,tiers;cake;wedding,emotional;wedding
identical,6,pun,-53.669367562,-45.6542754018,16.874043941,0.015508465,0.999942420989,5.75790109917e-05,0.000619683952264,1.14901813872,7.25844914743,poll;conduct;decided;flag,flag
identical,7,pun,-37.0015478584,-33.1612244761,14.766698952,4.363772738,0.944673151759,0.0553268482411,0.213910679461,1.63044477926,7.57107947069,bored;meetings,chairman;executive;meetings
identical,8,pun,-31.7233363621,-36.884156223,13.360502071,-0.593560628,0.999999999265,7.35100034197e-10,1.61949994772e-08,0.858604843077,6.96981460466,greece,donuts
identical,9,pun,-65.4671181338,-63.0512938639,14.075129018,0.632681794,0.99729007955,0.00270992044957,0.0187241406414,0.961889425338,7.08845922744,sine;trigonometry,prayed;trigonometry
identical,10,pun,-65.3733650373,-60.9916558549,16.418469023,1.185820168,0.999988493376,1.15066236455e-05,0.000142366644204,0.828762280152,6.9510754176,principal;just;school,disliked;just;school
identical,11,pun,-48.4234883894,-47.0460509556,16.498376887,-0.967145481,0.999999999844,1.55617247836e-10,3.67001834618e-09,1.31382905781,7.53709882921,cd;music;stores,
identical,12,pun,-63.1943232485,-50.7792502833,13.482227369,-0.990477457,0.20511139594,0.79488860406,0.507407192541,1.35824848398,7.50859315186,hare;magician,pulled
identical,13,pun,-83.6915822363,-76.6260536817,12.095780725,-1.864429307,0.966862661863,0.0331373381367,0.145484174988,1.01230572804,7.12793276435,knotty;sapling,admonished;young
