punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
near,1,pun,-55.535657869,-46.7526460314,7.997211058,-1.861346626,0.128586292923,0.871413707077,0.383690444638,1.3007075955,4.97905812044,lion;circus,driver
near,2,pun,-43.5410914618,-36.8942318182,10.643796321,0.558428204,0.714683804757,0.285316195243,0.597904433601,1.64131739308,5.33443447597,tooth;dentist;patient,tell;whole
near,3,pun,-78.3249571638,-79.1621982368,5.965244351,-2.656443979,0.999969656672,3.03433277733e-05,0.000346002500765,1.29040485167,4.88698525439,cilia,ridiculous
near,4,pun,-85.3526797864,-85.6582823787,11.587943037,-2.132293265,0.999988519858,1.14801420175e-05,0.000142065449376,1.78572563389,5.47530692222,heir;man;money;inherited;late;father,man;extension
near,5,pun,-62.2048857285,-46.6540736469,12.720599158,0.194343063,0.0382662609681,0.961733739032,0.16239453909,2.10919032439,5.76933654766,clothing;men's;wear;store,opening;times
near,6,pun,-67.3217083465,-51.2525975577,6.620862496,-0.372967689,8.45446303011e-07,0.999999154554,1.26676607765e-05,1.35018453781,4.96734140727,ambiance,paramedic;job;driver
near,7,pun,-65.0353676439,-57.4291345261,9.595708886,-0.001859578,0.0648079562297,0.93519204377,0.239996778578,1.67783184733,5.29155373061,perches;pet;bird,store;necessary
near,8,pun,-29.6112328967,-17.6183908144,9.928209202,-0.787863724,0.000289513220613,0.999710486779,0.00264822514778,0.754821036792,4.36605097596,reword,
near,9,pun,-95.8203122502,-89.517292391,8.773158733,-2.986738582,0.515807207905,0.484192792095,0.692647361638,1.63680455201,5.40664656288,math;algebra;class,weapon;disruption
near,10,pun,-80.989736925,-82.6614787208,10.102587659,-0.953130433,0.999999904231,9.57688704878e-08,1.64352100818e-06,0.915224053146,4.55883695482,stealer;thief;stole,thief;stole
near,11,pun,-81.616577985,-72.6961657843,4.165153756,-3.676340707,0.0640207844362,0.935979215564,0.237890431139,1.67271982757,5.36060185364,wicker;basket,pranked;hit;humor
near,12,pun,-40.3799605994,-35.1067942125,9.081307459,0.478434478,0.60977352947,0.39022647053,0.668849282099,0.883940498491,4.49689813706,spatial,lovable
near,13,pun,-58.5309494679,-50.0337436303,9.325217782,1.39829877,0.00189008308912,0.998109916911,0.0137412610018,1.48448523889,5.09468391967,whirled;turn,astronaut;turn;traveler
near,14,pun,-66.9119037234,-58.4252731824,7.341806423,-1.836602104,0.0907959976974,0.909204002303,0.304375613197,1.98893750311,5.54248638691,caesars;brutus',cautioned;run
near,15,pun,-38.007127803,-36.9951054543,11.041556299,-1.030649186,0.999974351992,2.56480078106e-05,0.000296773914841,1.33275568774,5.08808637583,launch;astronauts,
