punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
identical,1,pun,-55.5725580109,-45.9323027025,12.517565072,1.8158224,0.307048425142,0.692951574858,0.616718652414,1.11992010856,6.2085203052,prophet;atheism;organization,non;organization
identical,2,pun,-48.1642020516,-44.5054206287,13.381782822,1.181660829,0.999845946446,0.000154053553758,0.00150635617376,0.72575451536,5.83971914006,pi;circumference,circumference;large
identical,3,pun,-80.7211367315,-70.5440892878,15.29803952,0.055563493,0.105953912898,0.894046087102,0.3379714908,1.87374398462,7.15031408231,knead;bakers;bread;recipes,basis;trade
identical,4,pun,-66.9611258978,-54.8936247977,12.101453782,3.232276015,1.43197082663e-05,0.999985680292,0.000174039824152,2.80167425425,7.89035567887,oar;rower,choose;either;indecisive;not
identical,5,pun,-48.8691416779,-43.9778085583,13.905232365,1.4039662,0.994870516506,0.00512948349404,0.0321627908161,1.41715363446,6.46951825846,tiers;cake;wedding,emotional;wedding
identical,6,pun,-53.669367562,-45.6542754018,14.874043941,0.015508465,0.999574701914,0.000425298085579,0.00372667769774,1.14899138862,6.25845110186,poll;conduct;decided;flag,flag
identical,7,pun,-37.0015478584,-33.1612244761,12.766698952,4.363772738,0.697955439817,0.302044560183,0.612586713466,1.63041802915,6.57108142511,bored;meetings,chairman;executive;meetings
identical,8,pun,-31.7233363621,-36.884156223,11.360502071,-0.593560628,0.999999994568,5.4316953655e-09,1.08802368723e-07,0.85857809297,5.96981655909,greece,donuts
identical,9,pun,-65.4671181338,-63.0512938639,12.075129018,0.632681794,0.980317033387,0.0196829666134,0.0968026988977,0.961862675231,6.08846118186,sine;trigonometry,prayed;trigonometry
identical,10,pun,-65.3733650373,-60.9916558549,14.418469023,1.185820168,0.999914983163,8.50168374885e-05,0.000881847240334,0.828735530045,5.95107737203,principal;just;school,disliked;just;school
identical,11,pun,-48.4234883894,-47.0460509556,14.498376887,-0.967145481,0.99999999885,1.14986457307e-09,2.48182418733e-08,1.3138023077,6.53710078364,cd;music;stores,
identical,12,pun,-63.1943232485,-50.7792502833,11.482227369,-0.990477457,0.0337432640382,0.966256735962,0.147522506653,1.35822173387,6.50859510628,hare;magician,pulled
identical,13,pun,-83.6915822363,-76.6260536817,10.095780725,-1.864429307,0.797928237847,0.202071762153,0.503261117151,1.01227897793,6.12793471878,knotty;sapling,admonished;young
identical,14,pun,-55.0026610144,-44.9614271094,12.816605134,1.974704526,0.0484162046864,0.951583795314,0.193825182002,1.505260947,6.52409672322,taut;rope,learn;tricks
identical,15,pun,-64.3722324599,-62.5100921939,12.707015052,-0.725651508,0.999939644821,6.03551791947e-05,0.000646719845044,1.19386110889,6.3546742769,marx;class;communism,class
identical,16,pun,-62.6540933699,-55.5556391878,11.409861159,-0.237327616,0.948683044524,0.051316955476,0.202374831715,0.853368189552,5.96240903437,hi;people,waves
identical,17,pun,-68.4160268927,-65.6569639341,9.345791123,1.908966062,0.204176147949,0.795823852051,0.506137574554,1.4683530195,6.50985399184,daze,school;time;tough
identical,18,pun,-39.7539895766,-34.8302237153,12.632094459,0.92885634,0.996934995399,0.00306500460134,0.0207996488282,1.32231596721,6.36571398326,prose;authors,authors;cons
identical,19,pun,-60.1693439375,-47.4677716662,13.487317621,-1.142290669,0.837468212288,0.162531787712,0.44384441532,1.26880786862,6.50280527227,plane;flying;food,fancy;food
identical,20,pun,-81.9501094351,-77.8135305035,10.314419694,-3.854750176,0.999947442107,5.25578933067e-05,0.000570440720809,0.969818330945,6.13951789621,dam;beaver,beaver
identical,21,pun,-30.0531808142,-24.50852725,13.815201833,-0.971846936,0.999836620973,0.000163379027167,0.00158793893491,0.989656542295,6.12675300593,hertz;computer,
identical,22,pun,-33.0534133602,-32.6045298702,15.851312495,-0.226089049,0.999999932317,6.76830058039e-08,1.18502321518e-06,1.1310119323,6.32737266142,role;actors;movie,movie
identical,23,pun,-71.0875524609,-55.5373094809,16.121649858,0.343601449,0.662139531727,0.337860468273,0.6396061288,1.81185456808,7.07365393461,collar;id;man;neck;shirt,id;man;name
identical,24,pun,-40.706722306,-31.6512488425,14.629459359,-0.444668888,0.981133215199,0.0188667848012,0.093595459871,1.17857600804,6.45164387737,steal;thieves,
identical,25,pun,-63.0313496027,-50.9796116473,14.133044094,-2.404699588,0.896597885395,0.103402114605,0.332494518315,1.42184573757,6.61230476976,dye;gray;hair;strands,gray
identical,26,pun,-45.0773474772,-37.0195912841,13.242363331,1.088060187,0.88000744205,0.11999255795,0.366910163245,1.53347961603,6.71806759591,waist;belt,cardboard;paper
identical,27,pun,-89.7357610528,-81.9946701848,14.204860942,-2.605151636,0.999989184318,1.08156816668e-05,0.000134487680892,1.58775150629,6.79513724928,feet;fourteen;shoes;size,able
identical,28,pun,-44.6863403892,-38.8443141881,12.828943333,-0.735337475,0.994758850075,0.00524114992493,0.0327497927543,1.01807850737,6.16215979479,aloud;say,wanted
identical,29,pun,-69.5634326469,-69.2380102465,13.131394265,-2.084145125,0.999996464563,3.53543746482e-06,4.79146234396e-05,1.05259678791,6.20807219736,pail;buckets;carry,
identical,30,pun,-44.3960017687,-27.9922513035,15.290132407,0.111068613,0.0687062395437,0.931293760456,0.250279460877,1.36416147252,6.56742025448,manor;castle;home,castle;speaking
identical,31,pun,-86.8922679288,-86.8922679288,12.494279382,1.545767594,0.99999953821,4.61789535324e-07,7.19844748662e-06,1.97256634054,7.11447943185,cache;computer;online,chips;poker;tournament
identical,32,pun,-54.5317449937,-56.9293206835,15.653084438,0.965152763,0.99999971381,2.86189879737e-07,4.59810123748e-06,2.41753934425,7.45563605322,reign;britain;long;queen,britain;wet
identical,33,pun,-75.63690926,-66.6540802979,14.49984134,-0.017922536,0.218873562775,0.781126437225,0.525478566024,2.01840265611,7.32680953973,thyme;gardeners;herb,extra;work
identical,34,pun,-53.164024817,-37.9091227316,11.943112016,-0.393336676,0.00144467753827,0.998555322462,0.0108916355374,1.4015883143,6.60428871895,pore;skin,bad;excuse
identical,35,pun,-58.9098942458,-45.0271013383,12.257685639,-0.826138925,0.125457875223,0.874542124777,0.377660187902,0.995979872471,6.10268869219,gilt;gold,complex;people
identical,36,pun,-18.335884552,-9.88692215943,13.509669411,0.408764856,0.971483653081,0.0285163469187,0.129546402263,0.694318645297,5.80806735268,heir;human,human
identical,37,pun,-50.8948512312,-47.1562431496,13.303440685,-2.58751717,0.999988997012,1.10029878057e-05,0.000136627820814,1.28655657395,6.46458697246,son;boy;only,
identical,38,pun,-104.079614603,-91.9076085119,8.322607382,-0.412759744,0.106264184371,0.893735815629,0.338632715553,1.80071684675,6.79668596437,c's,high;pirates;terrible
identical,39,pun,-52.7913356831,-40.6928969012,15.046668028,-0.063972782,0.167909237418,0.832090762582,0.452555502015,2.68042386822,7.80643071829,watt;bright;electrician;spark,knows;what's
identical,40,pun,-81.3809173924,-69.252912134,11.032036698,-2.007007499,0.909232700054,0.0907672999461,0.304309489901,1.52622293012,6.6728957801,razor;slash,fund
identical,41,pun,-62.0609850122,-55.460399469,17.257749724,-2.590474193,0.998442340073,0.0015576599267,0.0116260487592,2.36721300073,7.77940149233,knot;boyscouts;ropes;tie,
identical,42,pun,-32.4851379443,-33.1110936518,13.685283586,-0.026950004,0.999993361494,6.63850611421e-06,8.57868937625e-05,1.58001317598,6.91494348228,wood;trees,ask;ask
identical,43,pun,-114.047031707,-100.885048273,12.732978703,-0.309394426,0.789600471098,0.210399528902,0.514485535754,2.10467703417,7.16698693429,grader;cheese;person;school,cheddar;cheese;colby
identical,44,pun,-27.1810099445,-15.809060654,16.349780078,-1.08968454,0.880549633171,0.119450366829,0.365828453291,1.65647006819,6.95510169634,eye;blind;see,
identical,45,pun,-35.9129824351,-33.7294885017,13.234086,-1.184867359,0.999994087399,5.91260067545e-06,7.70909816622e-05,1.34981256295,6.61019135282,cell;biology,keep;program
identical,46,pun,-35.8281417297,-35.3539820354,13.320939103,-0.454283896,0.999984285946,1.57140538638e-05,0.000189526374552,2.13887374345,7.35052685675,scent;smell,cost
identical,47,pun,-59.6763836542,-55.2552772826,12.804250565,-0.881466654,0.999998526945,1.47305519256e-06,2.12534925277e-05,1.39312385243,6.48252255453,course;class;rough,rough
identical,48,pun,-34.2025603056,-26.081646096,12.408191841,-0.012690968,0.972727521959,0.0272724780408,0.125129273588,0.736571144189,5.85257368518,deer;pet,pet
identical,49,pun,-25.7297695475,-15.6194777516,13.772415428,-1.258227337,0.331134101402,0.668865898598,0.634978882459,1.35463245536,6.63880744876,bee;hive,
identical,50,pun,-42.3415673865,-37.0777887477,12.947130558,-0.110932579,0.997739989132,0.00226001086791,0.0160263129134,0.767560760081,5.8829526907,brake;careful;fast,careful;fast;run
identical,51,pun,-62.7066156966,-62.8881058671,13.635441494,0.925438477,0.999011581309,0.000988418690552,0.00782719845696,2.3589699563,7.59044198585,flour;chef;pastry,brought;day;girlfriend;valentine's
identical,52,pun,-63.4935401935,-51.1567848634,14.050338795,-0.160653571,0.439150621552,0.560849378448,0.685723498228,1.0870479334,6.23434850411,fare;driver;toll,toll
identical,53,pun,-38.3683718326,-30.3678013826,14.173616029,0.696953154,0.997121177587,0.00287882241316,0.0197168622823,1.27303809227,6.45810819418,heel;foot;injured,injured
identical,54,pun,-53.5682488716,-43.9099347043,17.094087559,0.126116383,0.919816662537,0.0801833374634,0.279216917291,1.33214640058,6.57372257187,hymn;perform;priest;song;wrote,perform;priest
identical,55,pun,-41.9690089149,-16.6213182779,12.421842811,0.293371003,3.2322509406e-07,0.999999676775,5.15379720307e-06,0.767367196258,5.88291208142,no's;mother,best;mother
identical,56,pun,-44.3126511136,-35.8577742895,15.676751228,-0.357184049,0.938471656533,0.0615283434673,0.231152268304,1.37035959358,6.62746388227,inn;hotel;sleep;stayed,stayed
identical,57,pun,-50.5823628159,-45.0558893562,12.741674244,-1.774087842,0.999867322496,0.000132677504419,0.00131715895168,1.43577132973,6.62912331972,idol;celebrity;want,time
identical,58,pun,-29.3332102752,-17.9987870035,13.450509057,-0.579474293,0.179654671893,0.820345328107,0.470869445231,1.02201054347,6.1824907343,maid;clean,up
identical,59,pun,-58.4322924834,-56.7780405551,13.531378339,-2.711727222,0.999974576098,2.54239022602e-05,0.000294403908831,1.29819903783,6.47703091475,nun;cared;church,
identical,60,pun,-25.8748814774,-24.838033783,14.044891634,1.903057929,0.999521626832,0.000478373167909,0.00413547873671,1.73011240282,6.8390903658,mourning;cried,up;woke
identical,61,pun,-36.6259878267,-25.4042683125,13.486145154,-0.900757138,0.817458501681,0.182541498319,0.475225480378,1.28163225447,6.52488394798,meat;butcher,glad
identical,62,pun,-48.5854374145,-39.6707444776,13.584635334,-0.338611522,0.770556567159,0.229443432841,0.538602960113,1.32292261448,6.46588059816,reel;caught;fisherman,believe
identical,63,pun,-52.2029857269,-49.5847624842,14.864193972,-1.862909172,0.999995508945,4.49105494674e-06,5.9791303819e-05,1.33209175038,6.54965904602,pear;farmer;fruit;grow,
identical,64,pun,-38.9549686912,-25.0119237629,13.922494161,1.631540906,0.322770485651,0.677229514349,0.628940161389,1.45463135345,6.60667241486,pray;parish,birds;birds
