punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
identical,133,nonpun,-50.0847674278,-65.7708682745,13.734943638,-0.008727354,0.999999999998,1.96903674994e-12,5.50414776233e-11,0.534393884592,2.24228207898,aloud;poem;read,aloud
identical,134,nonpun,-56.0702550099,-56.5063336885,15.433470479,-0.012854653,0.999998689312,1.31068833768e-06,1.90639061082e-05,0.695337270899,2.44448210845,pail;clean;filled;water,pail;clean
identical,135,nonpun,-57.2742807912,-59.1262087819,15.136115821,0.586572645,0.999999699982,3.00017990284e-07,4.80611516786e-06,0.726395758701,2.46682912514,manor;huge;live;people;wealthy,manor;people
identical,136,nonpun,-77.5682456599,-77.0156319275,15.531770124,-0.059595475,0.999999992272,7.72815081043e-09,1.52077613794e-07,0.676010960378,2.38936353753,cache;database;pages;stored;web,cache
identical,137,nonpun,-34.1905119505,-45.1716878855,15.781263244,-0.841758654,0.999999999992,7.73473019726e-12,2.05630209276e-10,1.1946488404,3.02873081781,reign;ended;heir;king's,reign
identical,138,nonpun,-59.3233498377,-55.268830792,14.652136329,-1.142940035,0.99284937784,0.00715062215967,0.0424530438817,0.99044287299,2.68364009396,thyme;chicken;flavored;meals;sauce,thyme;meals
identical,139,nonpun,-41.8239706397,-36.0689787325,16.48237576,0.262729141,0.998936031212,0.00106396878787,0.00834706607527,1.27473022682,3.09940816265,pore;opening;skin;small;surface,pore;small;very
identical,140,nonpun,-30.4839861358,-29.1705041301,13.021882023,1.457894559,0.9998892078,0.000110792199981,0.00111986526439,0.20189575426,1.89699428392,gilt;frame,gilt;frame
identical,141,nonpun,-41.0374582291,-45.6320835019,17.456721816,-0.820572197,0.999999999641,3.58775573273e-10,8.16154299961e-09,1.55659295176,3.43358789893,heir;british;prince;throne;william,heir
identical,142,nonpun,-13.1232575266,-16.087592101,14.763125915,0.869294181,0.999999900504,9.94959064516e-08,1.70368325949e-06,0.750058956376,2.55968640165,son;daughter,son
identical,143,nonpun,-61.5011197113,-47.1437797895,10.608246085,1.220571185,0.0250256959404,0.97497430406,0.117000974259,0.673674037298,2.34335255403,c's,c's;high
identical,144,nonpun,-56.2963944589,-61.8570977142,18.292714731,-2.10200233,0.999999999462,5.38248727347e-10,1.20259300771e-08,2.11866136163,4.12965493549,watt;bulb;lamp;light;sixty,watt
identical,145,nonpun,-35.7599725121,-41.9983718951,16.772868655,-0.298324596,0.999999999981,1.86933052448e-11,4.8047129051e-10,1.36269517597,3.26954878316,razor;beard;shave;used,razor
identical,146,nonpun,-41.2759617004,-44.8140182648,15.185718078,-0.222539657,0.999994773104,5.2268962409e-06,6.87947895298e-05,1.14032266521,2.95766015273,knot;double;tie,knot
identical,147,nonpun,-23.4298892267,-21.6528688527,14.864862532,0.593092713,0.999958057841,4.19421590387e-05,0.000464685488028,0.840584400023,2.74733269805,wood;trees,wood
identical,148,nonpun,-45.2833510436,-45.811501451,15.5001396,-0.502807445,0.999999984357,1.56432454135e-08,2.96802840072e-07,1.09184021948,2.87447692309,grader;score;tests,grader
